sentence_id,volume,group_start,text_raw,text_norm,avg_logprob,no_speech_prob,t_start,t_end,media_file,src_file,source,flags
266,1,251,迈克每天在家吃午饭。,迈克每天在家吃午饭。,-0.1144,0.0039,71.797,74.109,media/ZS_F1_0266.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:11.80-01:14.11,
267,1,251,我喜欢大城市。,我喜欢大城市。,-0.1153,0.0289,76.869,78.336,media/ZS_F1_0267.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:16.87-01:18.34,
268,1,251,你的英语很好。,你的英语很好。,-0.3553,0.9814,81.078,82.518,media/ZS_F1_0268.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:21.08-01:22.52,LOW_CONF
269,1,251,你英语说得很好。,你英语说得很好。,-0.2248,0.1818,85.256,86.855,media/ZS_F1_0269.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:25.26-01:26.86,
270,1,251,人工作很努力。,人工作很努力。,-0.1691,0.0533,89.637,91.339,media/ZS_F1_0270.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:29.64-01:31.34,
271,1,251,他7点半开始。,他7点半开始。,-0.2496,0.0276,94.144,95.786,media/ZS_F1_0271.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:34.14-01:35.79,
272,1,251,他晚上8点结束。,他晚上8点结束。,-0.2246,0.0070,98.878,100.710,media/ZS_F1_0272.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:38.88-01:40.71,
273,1,251,地球绕着太阳转。,地球绕着太阳转。,-0.1455,0.0084,103.824,105.628,media/ZS_F1_0273.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:43.82-01:45.63,
274,1,251,"闲暇时,我们会做很多不同的事。","闲暇时,我们会做很多不同的事。",-0.1255,0.0276,108.694,111.444,media/ZS_F1_0274.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:48.69-01:51.44,
275,1,251,这得花好多钱。,这得花好多钱。,-0.3408,0.0053,114.489,116.039,media/ZS_F1_0275.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:54.49-01:56.04,
276,1,251,他总是很早去工作。,他总是很早去工作。,-0.1855,0.8252,119.314,121.236,media/ZS_F1_0276.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 01:59.31-02:01.24,LOW_CONF
277,1,251,他总是提早到公司。,他总是提早到公司。,-0.1908,0.0219,124.224,126.065,media/ZS_F1_0277.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:04.22-02:06.07,
278,1,251,周末我们都睡很晚。,周末我们都睡很晚。,-0.1158,0.0912,129.047,130.923,media/ZS_F1_0278.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:09.05-02:10.92,
279,1,251,惠美通常星期天打网球。,惠美通常星期天打网球。,-0.1162,0.9521,134.012,136.455,media/ZS_F1_0279.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:14.01-02:16.45,LOW_CONF
280,1,251,"我有时走路上班,但不经常。","我有时走路上班,但不经常。",-0.1072,0.0060,139.585,142.495,media/ZS_F1_0280.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:19.59-02:22.49,
281,1,251,他看书。,他看书。,-0.3105,0.0583,145.339,146.284,media/ZS_F1_0281.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:25.34-02:26.28,
282,1,251,他思考。,他思考。,-0.3292,0.0064,149.023,150.147,media/ZS_F1_0282.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:29.02-02:30.15,
283,1,251,他会飞。,他会飞。,-0.2549,0.1364,152.843,153.876,media/ZS_F1_0283.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:32.84-02:33.88,
284,1,251,他跳舞。,他跳舞。,-0.3027,0.2708,156.682,157.869,media/ZS_F1_0284.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:36.68-02:37.87,
285,1,251,他有,他有,-0.7094,0.0183,160.679,161.502,media/ZS_F1_0285.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:40.68-02:41.50,
286,1,251,他完成。,他完成。,-0.5628,0.0250,164.492,165.561,media/ZS_F1_0286.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:44.49-02:45.56,
287,1,251,他弹钢琴,他弹钢琴,-0.2074,0.0169,168.603,169.879,media/ZS_F1_0287.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:48.60-02:49.88,
288,1,251,他们住在一个非常大的房子里。,他们住在一个非常大的房子里。,-0.1508,0.0259,172.782,175.430,media/ZS_F1_0288.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:52.78-02:55.43,
289,1,251,他吃很多水果。,他吃很多水果。,-0.2161,0.0039,178.383,179.941,media/ZS_F1_0289.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 02:58.38-02:59.94,
290,1,251,他打网球,他打网球,-0.3840,0.0321,182.966,184.100,media/ZS_F1_0290.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:02.97-03:04.10,
291,1,251,我们经常去电影院看电影。,我们经常去电影院看电影。,-0.0835,0.7017,187.106,189.259,media/ZS_F1_0291.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:07.11-03:09.26,LOW_CONF
292,1,251,他每晚睡七个小时。,他每晚睡七个小时。,-0.1922,0.1420,192.467,194.678,media/ZS_F1_0292.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:12.47-03:14.68,
293,1,251,他说四种语言。,他说四种语言。,-0.2051,0.0030,197.818,199.544,media/ZS_F1_0293.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:17.82-03:19.54,
294,1,251,银行通常早上9点开门。,银行通常早上9点开门。,-0.1473,0.0021,203.133,205.567,media/ZS_F1_0294.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:23.13-03:25.57,
295,1,251,博物馆下午5点关门,博物馆下午5点关门,-0.1517,0.0005,208.766,210.975,media/ZS_F1_0295.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:28.77-03:30.97,
296,1,251,"他是老师,他教小朋友数学。","他是老师,他教小朋友数学。",-0.0846,0.0143,214.317,217.649,media/ZS_F1_0296.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:34.32-03:37.65,
297,1,251,"我的工作非常有趣,我可以见到很多人。","我的工作非常有趣,我可以见到很多人。",-0.1152,0.0141,220.506,224.518,media/ZS_F1_0297.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:40.51-03:44.52,
298,1,251,"他的车总是很脏,他从来不打扫。","他的车总是很脏,他从来不打扫。",-0.0435,0.0460,227.802,230.949,media/ZS_F1_0298.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:47.80-03:50.95,
299,1,251,"食物很贵,要花好多钱。","食物很贵,要花好多钱。",-0.2281,0.0037,234.010,236.602,media/ZS_F1_0299.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:54.01-03:56.60,
300,1,251,"鞋很贵,要花好多钱。","鞋很贵,要花好多钱。",-0.1736,0.0206,239.478,241.904,media/ZS_F1_0300.mp3,GLOSSIKA-ENZS-F1-GMS-0251C.mp3,F1-GMS-0251C 03:59.48-04:01.90,
301,1,301,水在摄氏100度沸腾。,水在摄氏100度沸腾。,-0.1359,0.0537,7.023,9.577,media/ZS_F1_0301.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:07.02-00:09.58,
302,1,301,"我们是好朋友,我喜欢他,他也喜欢我。","我们是好朋友,我喜欢他,他也喜欢我。",-0.1027,0.0746,12.149,15.452,media/ZS_F1_0302.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:12.15-00:15.45,
303,1,301,他总是早到。,他总是早到。,-0.2021,0.0000,18.147,19.570,media/ZS_F1_0303.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:18.15-00:19.57,
304,1,301,我从来不一个人去电影院看电影。,我从来不一个人去电影院看电影。,-0.0722,0.1095,22.230,24.844,media/ZS_F1_0304.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:22.23-00:24.84,
305,1,301,他一直努力工作。,他一直努力工作。,-0.2168,0.9663,27.603,29.359,media/ZS_F1_0305.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:27.60-00:29.36,LOW_CONF
306,1,301,孩子们大都喜欢吃巧克力。,孩子们大都喜欢吃巧克力。,-0.1433,0.0154,32.038,34.318,media/ZS_F1_0306.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:32.04-00:34.32,
307,1,301,他总是很享受聚会。,他总是很享受聚会。,-0.1106,0.1207,37.020,38.977,media/ZS_F1_0307.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:37.02-00:38.98,
308,1,301,我经常忘记别人的名字。,我经常忘记别人的名字。,-0.0569,0.0421,41.635,43.794,media/ZS_F1_0308.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:41.63-00:43.79,
309,1,301,他从来不看电视。,他从来不看电视。,-0.2143,0.2273,46.407,47.969,media/ZS_F1_0309.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:46.41-00:47.97,
310,1,301,我们通常6点半吃晚饭。,我们通常6点半吃晚饭。,-0.1685,0.0051,50.642,52.746,media/ZS_F1_0310.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:50.64-00:52.75,
311,1,301,他总是穿漂亮的衣服。,他总是穿漂亮的衣服。,-0.1259,0.0172,55.476,57.488,media/ZS_F1_0311.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 00:55.48-00:57.49,
312,1,301,"我经常晚上看电视,","我经常晚上看电视,",-0.2049,0.0402,60.098,61.976,media/ZS_F1_0312.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:00.10-01:01.98,
313,1,301,我从不在床上看书。,我从不在床上看书。,-0.1217,0.0414,64.689,66.484,media/ZS_F1_0313.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:04.69-01:06.48,
314,1,301,我一般7点前起床。,我一般7点前起床。,-0.2541,0.0028,69.381,71.455,media/ZS_F1_0314.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:09.38-01:11.45,
315,1,301,我都是坐公共汽车上班。,我都是坐公共汽车上班。,-0.0993,0.0110,74.287,76.483,media/ZS_F1_0315.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:14.29-01:16.48,
316,1,301,我通常坐公共汽车上学。,我通常坐公共汽车上学。,-0.0777,0.0141,79.257,81.679,media/ZS_F1_0316.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:19.26-01:21.68,
317,1,301,我一直都在早上喝咖啡。,我一直都在早上喝咖啡。,-0.0984,0.0433,84.327,86.566,media/ZS_F1_0317.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:24.33-01:26.57,
318,1,301,他不喝咖啡。,他不喝咖啡。,-0.2612,0.8252,89.388,90.699,media/ZS_F1_0318.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:29.39-01:30.70,LOW_CONF
319,1,301,他不喜欢她的工作。,他不喜欢她的工作。,-0.3232,0.0627,93.522,95.250,media/ZS_F1_0319.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:33.52-01:35.25,
320,1,301,"我喝咖啡,但我不喝茶。","我喝咖啡,但我不喝茶。",-0.1067,0.0102,98.109,100.440,media/ZS_F1_0320.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:38.11-01:40.44,
321,1,301,"他喝茶,但他不喝咖啡。","他喝茶,但他不喝咖啡。",-0.1083,0.0181,103.301,105.611,media/ZS_F1_0321.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:43.30-01:45.61,
322,1,301,你没有努力工作。,你没有努力工作。,-0.2211,0.0108,108.483,110.207,media/ZS_F1_0322.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:48.48-01:50.21,
323,1,301,我们不经常看电视。,我们不经常看电视。,-0.1483,0.0566,113.111,114.901,media/ZS_F1_0323.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:53.11-01:54.90,
324,1,301,天气通常都不错。,天气通常都不错。,-0.1503,0.0112,117.613,119.417,media/ZS_F1_0324.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 01:57.61-01:59.42,
325,1,301,这里不会经常下雨。,这里不会经常下雨。,-0.1537,0.0091,122.275,124.231,media/ZS_F1_0325.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:02.27-02:04.23,
326,1,301,他们认识的人不多。,他们认识的人不多。,-0.2058,0.0421,127.149,128.905,media/ZS_F1_0326.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:07.15-02:08.91,
327,1,301,他们的朋友不多。,他们的朋友不多。,-0.2927,0.0307,131.717,133.293,media/ZS_F1_0327.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:11.72-02:13.29,
328,1,301,我不喜欢足球。,我不喜欢足球。,-0.2482,0.0182,135.915,137.480,media/ZS_F1_0328.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:15.91-02:17.48,
329,1,301,他不喜欢足球。,他不喜欢足球。,-0.2263,0.0541,140.099,141.639,media/ZS_F1_0329.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:20.10-02:21.64,
330,1,301,"我不喜欢他,他也不喜欢我。","我不喜欢他,他也不喜欢我。",-0.1710,0.0414,144.429,147.032,media/ZS_F1_0330.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:24.43-02:27.03,
331,1,301,我的车不怎么耗油。,我的车不怎么耗油。,-0.2139,0.0143,149.896,151.674,media/ZS_F1_0331.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:29.90-02:31.67,
332,1,301,"有时候他会迟到,但不是很经常。","有时候他会迟到,但不是很经常。",-0.0932,0.0636,154.477,157.669,media/ZS_F1_0332.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:34.48-02:37.67,
333,1,301,我不喜欢洗车。,我不喜欢洗车。,-0.1956,0.7031,160.599,162.232,media/ZS_F1_0333.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:40.60-02:42.23,LOW_CONF
334,1,301,我不会经常这么做。,我不会经常这么做。,-0.1453,0.9985,164.880,166.589,media/ZS_F1_0334.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:44.88-02:46.59,LOW_CONF
335,1,301,"他说西班牙语,但他不会说意大利语。","他说西班牙语,但他不会说意大利语。",-0.0645,0.0154,169.225,173.140,media/ZS_F1_0335.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:49.23-02:53.14,
336,1,301,他的工作做得不是太好。,他的工作做得不是太好。,-0.1914,0.3545,176.038,178.349,media/ZS_F1_0336.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 02:56.04-02:58.35,
337,1,301,他经常不吃早餐。,他经常不吃早餐。,-0.1934,0.0183,181.099,182.957,media/ZS_F1_0337.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:01.10-03:02.96,
338,1,301,我钢琴弹得不是很好。,我钢琴弹得不是很好。,-0.1830,0.0481,185.560,187.493,media/ZS_F1_0338.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:05.56-03:07.49,
339,1,301,他钢琴弹得不是很好。,他钢琴弹得不是很好。,-0.1357,0.4775,190.224,192.142,media/ZS_F1_0339.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:10.22-03:12.14,
340,1,301,他们不知道我的电话号码。,他们不知道我的电话号码。,-0.1156,0.9995,194.940,196.915,media/ZS_F1_0340.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:14.94-03:16.92,LOW_CONF
341,1,301,我们没有非常努力的工作。,我们没有非常努力的工作。,-0.1420,0.2220,199.603,201.851,media/ZS_F1_0341.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:19.60-03:21.85,
342,1,301,大卫没有车,大卫没有车,-0.1961,0.0326,204.551,205.849,media/ZS_F1_0342.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:24.55-03:25.85,
343,1,301,你不会每天做同样的事。,你不会每天做同样的事。,-0.1163,0.2559,208.386,210.441,media/ZS_F1_0343.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:28.39-03:30.44,
344,1,301,他们喜欢古典音乐。,他们喜欢古典音乐。,-0.2298,0.0078,213.291,215.145,media/ZS_F1_0344.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:33.29-03:35.14,
345,1,301,他不喜欢爵士乐。,他不喜欢爵士乐。,-0.1634,0.8599,217.794,219.507,media/ZS_F1_0345.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:37.79-03:39.51,LOW_CONF
346,1,301,我喜欢摇滚乐。,我喜欢摇滚乐。,-0.1750,0.6206,222.257,223.630,media/ZS_F1_0346.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:42.26-03:43.63,LOW_CONF
347,1,301,他们不喜欢拳击。,他们不喜欢拳击。,-0.1654,0.0862,226.292,227.906,media/ZS_F1_0347.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:46.29-03:47.91,
348,1,301,他不喜欢棒球。,他不喜欢棒球。,-0.2862,0.0203,230.682,232.324,media/ZS_F1_0348.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:50.68-03:52.32,
349,1,301,我喜欢网球。,我喜欢网球。,-0.2446,0.9790,235.053,236.462,media/ZS_F1_0349.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:55.05-03:56.46,LOW_CONF
350,1,301,他们喜欢恐怖片。,他们喜欢恐怖片。,-0.1969,0.0075,239.309,240.800,media/ZS_F1_0350.mp3,GLOSSIKA-ENZS-F1-GMS-0301C.mp3,F1-GMS-0301C 03:59.31-04:00.80,
351,1,351,他不喜欢动作片。,他不喜欢动作片。,-0.1784,0.0791,7.002,8.563,media/ZS_F1_0351.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:07.00-00:08.56,
352,1,351,我喜欢浪漫爱情片。,我喜欢浪漫爱情片。,-0.1472,0.0145,11.403,13.303,media/ZS_F1_0352.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:11.40-00:13.30,
353,1,351,我从来不看电视。,我从来不看电视。,-0.1090,0.7446,16.010,17.702,media/ZS_F1_0353.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:16.01-00:17.70,LOW_CONF
354,1,351,我不怎么看电视。,我不怎么看电视。,-0.1018,0.4875,20.492,22.035,media/ZS_F1_0354.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:20.49-00:22.03,
355,1,351,我不喜欢经常去酒吧。,我不喜欢经常去酒吧。,-0.0863,0.0414,24.887,26.739,media/ZS_F1_0355.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:24.89-00:26.74,
356,1,351,他喜欢每天骑自行车。,他喜欢每天骑自行车。,-0.0924,0.2590,29.424,31.344,media/ZS_F1_0356.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:29.42-00:31.34,
357,1,351,他们总是喜欢去餐厅吃饭。,他们总是喜欢去餐厅吃饭。,-0.0823,0.0427,34.090,36.266,media/ZS_F1_0357.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:34.09-00:36.27,
358,1,351,我从来不喜欢坐火车旅行。,我从来不喜欢坐火车旅行。,-0.0869,0.7925,39.133,41.461,media/ZS_F1_0358.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:39.13-00:41.46,LOW_CONF
359,1,351,"我每天收到新闻,但有时我不会看。","我每天收到新闻,但有时我不会看。",-0.0565,0.0705,44.392,47.192,media/ZS_F1_0359.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:44.39-00:47.19,
360,1,351,"他有车,但不常开。","他有车,但不常开。",-0.1612,0.0077,50.231,52.165,media/ZS_F1_0360.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:50.23-00:52.17,
361,1,351,"他的朋友们喜欢看电影,但他们通常在家看。","他的朋友们喜欢看电影,但他们通常在家看。",-0.1094,0.0583,54.897,58.609,media/ZS_F1_0361.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 00:54.90-00:58.61,
362,1,351,"她结婚了,但是她没带钻戒。","她结婚了,但是她没带钻戒。",-0.1016,0.0134,61.353,64.215,media/ZS_F1_0362.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:01.35-01:04.21,
363,1,351,"我对政治知道的不多,我对它不感兴趣。","我对政治知道的不多,我对它不感兴趣。",-0.0723,0.0433,66.980,70.847,media/ZS_F1_0363.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:06.98-01:10.85,
364,1,351,"这个酒店不贵,住这儿花不了多少钱。","这个酒店不贵,住这儿花不了多少钱。",-0.1303,0.0050,73.620,76.600,media/ZS_F1_0364.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:13.62-01:16.60,
365,1,351,"他住我们附近,但我们不常见到他。","他住我们附近,但我们不常见到他。",-0.0978,0.0248,79.434,82.814,media/ZS_F1_0365.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:19.43-01:22.81,
366,1,351,他说四种语言。,他说四种语言。,-0.1248,0.0112,85.530,87.078,media/ZS_F1_0366.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:25.53-01:27.08,
367,1,351,"我不喜欢我的工作,非常无聊。","我不喜欢我的工作,非常无聊。",-0.0729,0.0725,89.552,92.353,media/ZS_F1_0367.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:29.55-01:32.35,
368,1,351,"他在哪儿?不好意思,我不知道。","他在哪儿?不好意思,我不知道。",-0.2168,0.0414,95.011,97.640,media/ZS_F1_0368.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:35.01-01:37.64,
369,1,351,"他是个非常安静的人,他话不多。","他是个非常安静的人,他话不多。",-0.1001,0.0440,100.380,103.217,media/ZS_F1_0369.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:40.38-01:43.22,
370,1,351,"他喝很多咖啡,那是他最喜欢的饮料。","他喝很多咖啡,那是他最喜欢的饮料。",-0.0643,0.0390,105.991,109.024,media/ZS_F1_0370.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:45.99-01:49.02,
371,1,351,"这不是真的,我不相信。","这不是真的,我不相信。",-0.1642,0.8057,111.609,113.627,media/ZS_F1_0371.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:51.61-01:53.63,LOW_CONF
372,1,351,"那幅画非常漂亮,我非常喜欢。","那幅画非常漂亮,我非常喜欢。",-0.1130,0.0108,116.113,119.014,media/ZS_F1_0372.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 01:56.11-01:59.01,
373,1,351,"他是素食主义者,他不吃肉。","他是素食主义者,他不吃肉。",-0.0923,0.0055,121.576,124.258,media/ZS_F1_0373.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:01.58-02:04.26,
374,1,351,你星期天上班吗?,你星期天上班吗?,-0.1404,0.9995,126.860,128.449,media/ZS_F1_0374.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:06.86-02:08.45,LOW_CONF
375,1,351,你的朋友们住在这附近吗?,你的朋友们住在这附近吗?,-0.0880,0.9990,131.028,133.118,media/ZS_F1_0375.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:11.03-02:13.12,LOW_CONF
376,1,351,艾美丽会打网球吗?,艾美丽会打网球吗?,-0.1263,0.6587,135.783,137.682,media/ZS_F1_0376.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:15.78-02:17.68,LOW_CONF
377,1,351,你父母住哪儿?,你父母住哪儿?,-0.1971,0.8086,140.340,141.723,media/ZS_F1_0377.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:20.34-02:21.72,LOW_CONF
378,1,351,你多久洗一次头?,你多久洗一次头?,-0.1762,0.0356,144.231,146.155,media/ZS_F1_0378.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:24.23-02:26.16,
379,1,351,这个词是什么意思?,这个词是什么意思?,-0.2221,0.0166,149.072,150.855,media/ZS_F1_0379.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:29.07-02:30.86,
380,1,351,飞到纽约要多少钱?,飞到纽约要多少钱?,-0.1266,0.0230,153.541,155.506,media/ZS_F1_0380.mp3,GLOSSIKA-ENZS-F1-GMS-0351C.mp3,F1-GMS-0351C 02:33.54-02:35.51,
